CostFalsePositive,CostFalseNegative,CostTruePositive,CostTrueNegative
41.60119821183974,241.24937566026802,0.0,0.0
46.34956170329978,606.2013641300664,0.0,0.0
67.10516918713137,396.4984577916667,0.0,0.0
50.90068866207362,215.52400842309785,0.0,0.0
40.557045404920636,232.69042267550134,0.0,0.0
57.762545699728,0.0,0.0,0.0
66.16208352145945,424.5489623372591,0.0,0.0
54.394141548280736,0.0,0.0,0.0
59.95541107695626,0.0,0.0,0.0
33.821045288665985,672.2822550737372,0.0,0.0
48.13875412856695,200.36217537523166,0.0,0.0
64.6556881613286,205.75146208197089,0.0,0.0
45.175816638839414,0.0,0.0,0.0
51.71505797042319,0.0,0.0,0.0
67.09031475438375,452.1004164985709,0.0,0.0
69.51138612839215,249.70109691858036,0.0,0.0
45.852009114103254,591.1928716354421,0.0,0.0
47.436434341332884,357.79560722812676,0.0,0.0
45.74096329269984,444.5018430813609,0.0,0.0
58.22637190714864,0.0,0.0,0.0
54.179525783734874,412.69290654139303,0.0,0.0
46.831057354172195,613.0165836092871,0.0,0.0
60.35058852664465,188.49401593190797,0.0,0.0
38.06950261306536,146.855910292478,0.0,0.0
38.930595040121716,331.69792592828895,0.0,0.0
40.46087901695212,209.6389522152904,0.0,0.0
36.8626347629392,0.0,0.0,0.0
44.005065381042336,425.5051056450078,0.0,0.0
40.70270927874559,676.0246217890547,0.0,0.0
50.0267452262564,220.87193439541318,0.0,0.0
53.06082546732137,761.3240677647857,0.0,0.0
57.04179574345407,246.45281495715437,0.0,0.0
71.25514021104384,339.2527072230208,0.0,0.0
58.571601245262485,244.00245700749056,0.0,0.0
56.29567238879878,258.42912561072546,0.0,0.0
60.5947342711355,158.04098406664207,0.0,0.0
49.36844864229965,0.0,0.0,0.0
43.99003043712344,0.0,0.0,0.0
56.420355367687854,159.97853078618112,0.0,0.0
53.45846729520835,248.59972691595405,0.0,0.0
38.16081907602201,0.0,0.0,0.0
62.94505458225963,0.0,0.0,0.0
49.940380511263605,0.0,0.0,0.0
59.87907672458507,0.0,0.0,0.0
61.189492693785084,159.84644480841843,0.0,0.0
61.53255950702539,0.0,0.0,0.0
55.85553915271673,214.6546182899742,0.0,0.0
40.385972307726085,217.75438421813556,0.0,0.0
57.74372898853791,0.0,0.0,0.0
47.98362426207169,358.3041654503449,0.0,0.0
45.70963101881702,0.0,0.0,0.0
50.13297635718042,201.81910584781946,0.0,0.0
45.07845865147996,175.04780498951644,0.0,0.0
37.77467009491539,165.14639942343888,0.0,0.0
65.64528035479807,128.08462904751383,0.0,0.0
22.1755923909745,259.9607093693475,0.0,0.0
40.9533524181571,271.50531444536125,0.0,0.0
53.54954147157847,241.3439189873162,0.0,0.0
40.90775244708901,363.2178829607291,0.0,0.0
48.18424405979196,371.9098723800322,0.0,0.0
50.368300911209865,396.40896943893904,0.0,0.0
57.51230703897681,0.0,0.0,0.0
42.65427920852017,99.1379071959397,0.0,0.0
64.36322243851285,201.54601348766295,0.0,0.0
47.18001069502401,429.92507512010945,0.0,0.0
47.022455114156955,493.4943458581877,0.0,0.0
46.04432101294066,340.61281575212496,0.0,0.0
32.17844683710756,223.40945965634995,0.0,0.0
64.41576822781875,339.9422652924137,0.0,0.0
59.227106977564645,215.78800908462725,0.0,0.0
48.29751153277171,202.51999607021227,0.0,0.0
54.14607533131863,396.1340421491451,0.0,0.0
40.2974245354976,233.68961340591784,0.0,0.0
63.10257125326287,488.7225093263304,0.0,0.0
54.887307279010514,520.021676674055,0.0,0.0
37.281232314981054,392.1619205787771,0.0,0.0
58.67523596798773,182.97074601017982,0.0,0.0
57.49719028325192,321.0132530869811,0.0,0.0
62.650740264959765,245.03374416772579,0.0,0.0
49.29787361346872,222.76423657875583,0.0,0.0
47.54114845825241,0.0,0.0,0.0
39.25625593406127,271.017224009076,0.0,0.0
64.75791971264414,0.0,0.0,0.0
66.02709733802156,248.0103818905062,0.0,0.0
58.924305465498094,0.0,0.0,0.0
77.56215917599482,0.0,0.0,0.0
43.69753721571964,250.40019144618873,0.0,0.0
52.00474574778704,129.57795387292953,0.0,0.0
39.8396315563507,190.38227387738064,0.0,0.0
59.573611224442324,450.3963212819846,0.0,0.0
62.210573738520324,200.62038072062927,0.0,0.0
44.40216687669541,211.58610418821806,0.0,0.0
49.44113184068296,499.0471151368814,0.0,0.0
61.381308005142,156.52053010819554,0.0,0.0
31.63058020180703,238.49199056335263,0.0,0.0
69.97884186449599,168.859653750713,0.0,0.0
66.65817972550943,255.87680870056516,0.0,0.0
46.04904360216113,458.0763066539041,0.0,0.0
32.872763996526444,141.95045475236248,0.0,0.0
52.010261391639624,248.67379249263192,0.0,0.0
48.71813225745842,296.4169452835619,0.0,0.0
64.58082425532967,225.4295115299608,0.0,0.0
38.66944625310478,585.3588871223899,0.0,0.0
37.928755752852005,270.49273554673476,0.0,0.0
60.04305695721915,91.2634549061561,0.0,0.0
50.4790252390282,93.81786841723441,0.0,0.0
50.75986071377382,111.71353700557007,0.0,0.0
45.8573950198064,465.55787612251487,0.0,0.0
59.284092034384045,283.2064088939898,0.0,0.0
34.660647447946815,416.8324473866821,0.0,0.0
53.89739273727426,527.7692422470359,0.0,0.0
43.002341613969904,0.0,0.0,0.0
57.704654827054235,0.0,0.0,0.0
37.26360711361487,200.02134357898245,0.0,0.0
60.45027970909976,206.21706283040197,0.0,0.0
44.79948786381816,198.29745483028026,0.0,0.0
36.117839309378596,208.80553318428454,0.0,0.0
42.18719560141682,333.5521333193622,0.0,0.0
33.435845525447355,0.0,0.0,0.0
38.27441163647488,661.4278899534116,0.0,0.0
37.63537126603399,245.71813034297202,0.0,0.0
31.89320651017932,351.76839141833,0.0,0.0
67.13365290241,671.125656072792,0.0,0.0
52.13510729841602,154.77576096930616,0.0,0.0
57.13760268401913,404.9378597739639,0.0,0.0
44.69085105301451,185.96081915044596,0.0,0.0
58.79981805821153,436.2179532621798,0.0,0.0
51.17440099053978,0.0,0.0,0.0
64.63339754533712,164.20249456851954,0.0,0.0
42.96918442392298,155.1054084732536,0.0,0.0
58.446897053925895,0.0,0.0,0.0
45.61362138392689,413.70360056879565,0.0,0.0
44.28351516987953,270.5969633227727,0.0,0.0
61.979125366688486,408.48468204196774,0.0,0.0
57.734404891727905,318.31140341798886,0.0,0.0
47.220070268900045,188.97063901329489,0.0,0.0
60.88150512565056,0.0,0.0,0.0
58.05311931422326,115.35202430752679,0.0,0.0
52.68192176979465,386.0248000996762,0.0,0.0
37.991682533582434,144.52707758515268,0.0,0.0
47.89755320770472,213.14862520223915,0.0,0.0
44.2202803119864,0.0,0.0,0.0
38.58430265422011,214.24005454821966,0.0,0.0
36.890162838660814,183.345855635314,0.0,0.0
45.30778695530645,264.75600450682754,0.0,0.0
43.655776613875574,297.86875360839775,0.0,0.0
49.12965109388489,194.93350373871505,0.0,0.0
38.95188695007861,191.02687668979064,0.0,0.0
49.96309588468979,165.2140349214627,0.0,0.0
37.1279420340302,671.4281859449897,0.0,0.0
35.89776470498637,137.58175764414005,0.0,0.0
60.08787137689019,212.62181056668456,0.0,0.0
46.07515156934918,589.0794016026806,0.0,0.0
50.38250298461448,197.58104216346237,0.0,0.0
57.270804929085514,554.4954696838716,0.0,0.0
34.49299112980971,0.0,0.0,0.0
46.4991064079787,331.8487289278196,0.0,0.0
36.76746190476477,166.4207596112168,0.0,0.0
41.26635176577696,529.5369835033465,0.0,0.0
37.506390967879454,301.0362127083945,0.0,0.0
44.88518381590441,453.9823395425617,0.0,0.0
47.511690697735446,119.23951554431271,0.0,0.0
48.25689597223772,276.8423520907122,0.0,0.0
48.36452055768062,0.0,0.0,0.0
43.51403652780361,215.97882317199196,0.0,0.0
45.42103362338761,0.0,0.0,0.0
61.46203309793383,276.4491983457585,0.0,0.0
64.93021615322972,309.19392072930253,0.0,0.0
31.217426797324162,438.70868957556115,0.0,0.0
49.465053350299094,426.49917482995176,0.0,0.0
51.68139200515971,274.34278543354526,0.0,0.0
54.0762703648711,232.27204869019505,0.0,0.0
54.27355764776752,353.8969903506339,0.0,0.0
49.82684078632156,291.9590448049592,0.0,0.0
39.26253109360374,342.32074130373815,0.0,0.0
44.36015557456686,395.5952534079667,0.0,0.0
52.18417882078365,227.75773407429259,0.0,0.0
51.202407831118705,108.7981938341932,0.0,0.0
56.974014866085334,199.55396549888005,0.0,0.0
48.32425685050797,337.95403219491743,0.0,0.0
51.77922870407868,106.1134523771647,0.0,0.0
48.77349316128752,218.9839515327596,0.0,0.0
49.25475147419544,578.0507423284131,0.0,0.0
62.345140843719825,243.1935072450785,0.0,0.0
58.41338561440463,144.75283239120478,0.0,0.0
41.96943315048749,288.9314681156381,0.0,0.0
47.89719421722407,280.22076823756356,0.0,0.0
56.710751232083005,223.31107574156493,0.0,0.0
37.43983814127834,450.45333294525545,0.0,0.0
33.078209491438436,204.66202555556404,0.0,0.0
70.39415021348215,421.11486425532394,0.0,0.0
57.82453770689179,281.9645243482383,0.0,0.0
82.30630537204448,705.9895832832735,0.0,0.0
55.19280953132736,368.77026781356716,0.0,0.0
44.945616616812025,136.7445442310251,0.0,0.0
59.058833715213076,321.24667062415864,0.0,0.0
25.93739949035686,340.0995213401511,0.0,0.0
59.28506273793816,182.11265652220973,0.0,0.0
60.399927162388295,371.4624505031784,0.0,0.0
43.84892104073353,540.0161886206306,0.0,0.0
61.66109109087645,177.4540162873773,0.0,0.0
56.460227031264104,403.94358081081367,0.0,0.0
47.511590185034365,267.860907955437,0.0,0.0
56.357240561706355,525.8765390380619,0.0,0.0
59.42854142837664,120.30814805823091,0.0,0.0
43.01506093390799,159.93643089176396,0.0,0.0
32.50492813802089,0.0,0.0,0.0
64.32162741538575,211.07093827727485,0.0,0.0
50.95253757772197,183.73792303514188,0.0,0.0
46.7956496653751,532.8877832599863,0.0,0.0
53.42848006838208,0.0,0.0,0.0
58.9717595237024,175.56688070880213,0.0,0.0
48.15196058496948,324.3203586125181,0.0,0.0
40.91089334255092,203.4860632664011,0.0,0.0
45.56538499215377,264.6059346035082,0.0,0.0
50.92331908209138,0.0,0.0,0.0
31.599391156105508,334.808865977058,0.0,0.0
39.742586672821005,324.0022371680162,0.0,0.0
42.49880437961238,214.1418337565046,0.0,0.0
65.3623254770695,475.02856038695563,0.0,0.0
51.60937858518121,0.0,0.0,0.0
39.988396624910386,270.93745871578096,0.0,0.0
53.10180709883369,198.08831299317467,0.0,0.0
46.48195334283395,0.0,0.0,0.0
43.90431771632332,562.6827805692492,0.0,0.0
37.03088833906608,422.967909668302,0.0,0.0
42.96285106897044,208.50272449203132,0.0,0.0
44.51789973585563,0.0,0.0,0.0
63.51907812158402,273.5287887464841,0.0,0.0
58.81038660619981,184.7272309146193,0.0,0.0
50.87973200627178,243.42748374246304,0.0,0.0
73.30730040539936,0.0,0.0,0.0
60.570243007536924,145.29768554970735,0.0,0.0
46.53102106017183,210.17412577745702,0.0,0.0
57.98919211131383,478.52271485057906,0.0,0.0
38.93059685459488,424.50388021746403,0.0,0.0
44.353400390163785,231.73488008696324,0.0,0.0
56.12157885025471,643.0949521707445,0.0,0.0
38.4708647462465,128.87220149872968,0.0,0.0
31.979238950140317,266.56940040890174,0.0,0.0
47.933485218575484,164.20801060535595,0.0,0.0
66.06705096660177,188.3383650069402,0.0,0.0
40.03425063847974,330.89319408264186,0.0,0.0
52.945250048597565,492.0131369555019,0.0,0.0
36.05883896145366,0.0,0.0,0.0
50.59420913046891,299.0977239509904,0.0,0.0
51.069093953615855,469.82339572122953,0.0,0.0
45.43591198539813,239.01009558311455,0.0,0.0
46.29677607983551,739.4789833714657,0.0,0.0
41.40265805478602,572.6486906907666,0.0,0.0
47.81921915479469,505.8666785983544,0.0,0.0
44.45618794025329,124.2754497428528,0.0,0.0
47.59630255682606,191.85662826422305,0.0,0.0
43.9564524871481,266.72347264590184,0.0,0.0
51.581281844044575,152.33122312047033,0.0,0.0
36.34151837200554,498.5215438703733,0.0,0.0
20.43393838622037,511.5992512285167,0.0,0.0
42.56855305838431,449.41039296433183,0.0,0.0
65.63204738284331,584.4010733672457,0.0,0.0
64.20210854372462,0.0,0.0,0.0
70.46520091913865,0.0,0.0,0.0
31.11891916449071,185.37064693663936,0.0,0.0
60.237394345327615,501.3610851708493,0.0,0.0
33.899221330543966,213.95976066002586,0.0,0.0
81.12633188882373,160.57737179814512,0.0,0.0
57.3812266287202,670.7314744611525,0.0,0.0
65.06605201637221,0.0,0.0,0.0
61.52838556038919,199.077644654616,0.0,0.0
47.508622032266196,314.79917519391813,0.0,0.0
65.98092247885589,175.3877201756132,0.0,0.0
47.567619741316065,190.9681342965328,0.0,0.0
38.38466830293058,107.64443550698223,0.0,0.0
57.08579248528159,0.0,0.0,0.0
56.995125940277404,393.69729479663386,0.0,0.0
54.757340028347706,194.97755490821208,0.0,0.0
64.51508806620922,0.0,0.0,0.0
52.66215919858038,502.71658597298324,0.0,0.0
58.2774409034543,338.8057038424363,0.0,0.0
58.99589117763016,0.0,0.0,0.0
41.15011092920069,370.6880083375988,0.0,0.0
58.828171543671786,0.0,0.0,0.0
46.9697647975345,222.38963425790413,0.0,0.0
36.24316849336512,621.629156547354,0.0,0.0
57.886759665166856,0.0,0.0,0.0
27.023802768820616,556.7174629840002,0.0,0.0
42.40732909252895,215.5973190913406,0.0,0.0
49.56138770926182,250.59807207754903,0.0,0.0
58.42661860080991,144.8390830212769,0.0,0.0
44.03187498960107,424.165056240558,0.0,0.0
60.56976778983636,331.17305409496254,0.0,0.0
52.71556719830278,0.0,0.0,0.0
51.65889468320063,0.0,0.0,0.0
56.89292023994085,260.21361417530585,0.0,0.0
59.67421744939552,690.3087169954053,0.0,0.0
49.20008901304472,394.642972423476,0.0,0.0
41.90374836945552,414.7053684129987,0.0,0.0
37.89829346011473,365.71211643573713,0.0,0.0
58.98544433747786,0.0,0.0,0.0
47.37571492545038,647.334717021582,0.0,0.0
33.95243555901794,247.52975464367827,0.0,0.0
38.832732060472864,202.56720630016937,0.0,0.0
36.44533047436466,268.19928506956563,0.0,0.0
46.49215991484784,329.9523410472227,0.0,0.0
46.13548173480971,300.4102800742101,0.0,0.0
43.167231546097334,0.0,0.0,0.0
43.65915793448759,367.3182112249783,0.0,0.0
39.79306529305211,164.83493815602037,0.0,0.0
37.70867511506041,145.2440212798598,0.0,0.0
47.00591017353968,393.69597244318703,0.0,0.0
42.159943854129004,0.0,0.0,0.0
39.04797011047842,384.9839259760034,0.0,0.0
59.04723652702742,0.0,0.0,0.0
55.1291664411662,599.4982130917705,0.0,0.0
54.41270884346338,0.0,0.0,0.0
59.63574346844038,515.8240613524378,0.0,0.0
42.40966948515695,0.0,0.0,0.0
66.72981493051489,211.17241324029345,0.0,0.0
24.01013771250974,653.0770108814137,0.0,0.0
45.90200132114249,0.0,0.0,0.0
46.50764404106877,0.0,0.0,0.0
51.33227890584188,182.7236014216386,0.0,0.0
49.07617597519768,0.0,0.0,0.0
39.80500996950162,210.7633720251273,0.0,0.0
53.65749344611909,142.31505103939804,0.0,0.0
40.735787934903556,434.63256742005217,0.0,0.0
48.17517495745253,309.905965018563,0.0,0.0
59.75670028206303,398.55474529049445,0.0,0.0
41.3439754202779,142.8567451478907,0.0,0.0
47.678368387675135,151.75202456106612,0.0,0.0
55.8153545075409,501.6151177713998,0.0,0.0
58.07469140934258,116.61574466813772,0.0,0.0
45.126848942560066,177.64340992089456,0.0,0.0
55.32038562124069,269.8419760466865,0.0,0.0
59.2544823833867,362.76131495512954,0.0,0.0
42.215821973880054,147.34032569591824,0.0,0.0
44.780298602731285,314.2414888646469,0.0,0.0
34.27936391289633,340.19558611662484,0.0,0.0
49.396495998350396,291.33800026787094,0.0,0.0
52.18811431203833,150.90134318557153,0.0,0.0
47.29945352438967,256.63494746515653,0.0,0.0
33.682234561194875,335.77595873174505,0.0,0.0
57.150176189901266,524.8594261081915,0.0,0.0
57.332705848293905,155.1204696448326,0.0,0.0
49.37340684456601,222.05821457794505,0.0,0.0
47.903336926510484,202.4577410910052,0.0,0.0
44.86323963649769,337.67848347841334,0.0,0.0
68.33002593001734,417.68133995739277,0.0,0.0
40.67365142387317,200.5594800237597,0.0,0.0
52.818214519031606,283.597645649347,0.0,0.0
41.85979056359563,152.4910913158154,0.0,0.0
45.65210726785405,270.69724173846015,0.0,0.0
57.83587607514326,187.7338296541527,0.0,0.0
43.126804413180736,142.98357588469568,0.0,0.0
45.51200840834633,0.0,0.0,0.0
60.752689551723556,513.2130609692928,0.0,0.0
53.91346833143818,0.0,0.0,0.0
63.112087426789664,134.96022830971447,0.0,0.0
58.05043705626844,344.57712454921364,0.0,0.0
53.79210826103146,233.55463849545006,0.0,0.0
56.43363049622073,0.0,0.0,0.0
51.33238464071603,265.3438681342496,0.0,0.0
41.447437352244876,223.2035894348249,0.0,0.0
50.93205468187685,255.59043472938356,0.0,0.0
38.909345397278315,247.56136491258715,0.0,0.0
25.026252976654725,139.0272814350766,0.0,0.0
51.801160967418966,160.60850800150817,0.0,0.0
48.72421557067015,219.51190825291917,0.0,0.0
53.801875429829266,250.5650361908978,0.0,0.0
53.92150388918682,558.1867879549418,0.0,0.0
68.21543132502565,0.0,0.0,0.0
55.14081076858147,253.57187500889492,0.0,0.0
58.1042169397139,188.72588261106768,0.0,0.0
59.308230468652766,234.64038395782435,0.0,0.0
66.03858083531112,352.7223149040585,0.0,0.0
37.899886302723125,284.9556567023321,0.0,0.0
52.12589499119433,656.2182633298434,0.0,0.0
44.34385065146887,217.12099043403109,0.0,0.0
46.73403600012713,377.3349790138417,0.0,0.0
54.50305015985229,244.09172280338456,0.0,0.0
31.563318126041843,173.32903154802386,0.0,0.0
48.35568971897128,358.7345213760101,0.0,0.0
42.980270827162535,587.4979296582397,0.0,0.0
58.652494893224464,197.79822288981055,0.0,0.0
54.288502564074555,245.58681545050274,0.0,0.0
31.43947856209353,562.2325052224087,0.0,0.0
44.205862302711594,364.21226887289487,0.0,0.0
53.876650363623895,230.25749096668062,0.0,0.0
57.54175980003758,246.3508979852622,0.0,0.0
61.437347831747076,0.0,0.0,0.0
50.1655066316445,282.7003747684165,0.0,0.0
41.655778021457216,93.58512279232349,0.0,0.0
59.23257238332474,216.74092216846307,0.0,0.0
48.46441816116135,328.02876865656214,0.0,0.0
60.947930024004116,245.65060788168154,0.0,0.0
46.01867597832806,432.62735515632573,0.0,0.0
63.63089288726027,132.81152494382337,0.0,0.0
53.56251405232267,201.71162166205514,0.0,0.0
50.85974063859569,590.3649197232809,0.0,0.0
45.98959627996172,0.0,0.0,0.0
57.609332048738885,338.79479978632105,0.0,0.0
86.86226090709351,0.0,0.0,0.0
41.52082799220602,132.89900607057194,0.0,0.0
62.412928673066645,126.97751396378916,0.0,0.0
60.62570838688458,512.3732196668392,0.0,0.0
54.225132341217346,195.8646570327329,0.0,0.0
59.720029380215664,123.36777024743424,0.0,0.0
29.251557609698313,135.81446924149358,0.0,0.0
50.18863222881447,335.1881884362813,0.0,0.0
42.3128468295759,233.5824601433446,0.0,0.0
43.67566181354664,188.21759048389112,0.0,0.0
47.06724509366349,208.23087122500098,0.0,0.0
42.99428404076779,276.0066214815647,0.0,0.0
60.022841690373795,166.90333757367867,0.0,0.0
